FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
40-17G,/Archives/edgar/data/27367/000149315221022906/0001493152-21-022906.txt,0001493152-21-022906.txt,FALSE,FALSE
N-CEN/A,/Archives/edgar/data/27367/000149315221022837/0001493152-21-022837.txt,0001493152-21-022837.txt,FALSE,FALSE
N-CEN/A,/Archives/edgar/data/27367/000149315221022835/0001493152-21-022835.txt,0001493152-21-022835.txt,FALSE,FALSE
N-PX,/Archives/edgar/data/27367/000149315221021583/0001493152-21-021583.txt,0001493152-21-021583.txt,FALSE,FALSE
N-CSRS,/Archives/edgar/data/27367/000149315221021504/0001493152-21-021504.txt,0001493152-21-021504.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/27367/999999999521002804/9999999995-21-002804.txt,9999999995-21-002804.txt,FALSE,FALSE
N-2/A,/Archives/edgar/data/27367/000149315221016853/0001493152-21-016853.txt,0001493152-21-016853.txt,FALSE,FALSE
CORRESP,/Archives/edgar/data/27367/000089706921000335/0000897069-21-000335.txt,0000897069-21-000335.txt,FALSE,FALSE
8-K,/Archives/edgar/data/27367/000149315221015637/0001493152-21-015637.txt,0001493152-21-015637.txt,FALSE,FALSE
4,/Archives/edgar/data/27367/000149315221015431/0001493152-21-015431.txt,0001493152-21-015431.txt,TRUE,TRUE
4,/Archives/edgar/data/27367/000149315221015430/0001493152-21-015430.txt,0001493152-21-015430.txt,TRUE,TRUE
4,/Archives/edgar/data/27367/000149315221015429/0001493152-21-015429.txt,0001493152-21-015429.txt,TRUE,TRUE
4,/Archives/edgar/data/27367/000149315221015428/0001493152-21-015428.txt,0001493152-21-015428.txt,TRUE,TRUE
4,/Archives/edgar/data/27367/000149315221014338/0001493152-21-014338.txt,0001493152-21-014338.txt,TRUE,TRUE
DEF 14A,/Archives/edgar/data/27367/000149315221013451/0001493152-21-013451.txt,0001493152-21-013451.txt,FALSE,FALSE
NPORT-P,/Archives/edgar/data/27367/000149315221011274/0001493152-21-011274.txt,0001493152-21-011274.txt,FALSE,FALSE
8-K,/Archives/edgar/data/27367/000149315221010573/0001493152-21-010573.txt,0001493152-21-010573.txt,FALSE,FALSE
4,/Archives/edgar/data/27367/000149315221009111/0001493152-21-009111.txt,0001493152-21-009111.txt,TRUE,TRUE
4,/Archives/edgar/data/27367/000149315221009061/0001493152-21-009061.txt,0001493152-21-009061.txt,TRUE,TRUE
40-17F2,/Archives/edgar/data/27367/000149315221009034/0001493152-21-009034.txt,0001493152-21-009034.txt,FALSE,FALSE
N-2,/Archives/edgar/data/27367/000149315221008660/0001493152-21-008660.txt,0001493152-21-008660.txt,FALSE,FALSE
